,Unnamed: 0,브랜드,매장이름,매장주소,구 이름,lat,lng
267,267,스타벅스,사당로데오  ,"서울 중랑구 동일로 815, 1층",서초구,37.5039744,127.0007494
268,268,스타벅스,파미에파크R  ,"서울 중랑구 동일로 815, 1층",서초구,37.4794939,126.9931207
269,269,스타벅스,양재역  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
270,270,스타벅스,논현역  ,"서울 중랑구 동일로 815, 1층",서초구,37.4794939,126.9931207
271,271,스타벅스,이수역  ,"서울 중랑구 동일로 815, 1층",서초구,37.5518911,126.9917937
272,272,스타벅스,내방역  ,"서울 중랑구 동일로 815, 1층",서초구,37.5518911,126.9917937
273,273,스타벅스,서초파라곤  ,"서울 중랑구 동일로 815, 1층",서초구,37.4854083,127.1194436
274,274,스타벅스,서울아트센터  ,"서울 중랑구 동일로 815, 1층",서초구,37.4732933,127.0312101
275,275,스타벅스,서초중앙로  ,"서울 중랑구 동일로 815, 1층",서초구,37.456613,127.0162785
276,276,스타벅스,센트럴시티  ,"서울 중랑구 동일로 815, 1층",서초구,37.4732933,127.0312101
277,277,스타벅스,강남삼성타운  ,"서울 중랑구 동일로 815, 1층",서초구,36.4240196,127.3958129
278,278,스타벅스,방배역  ,"서울 중랑구 동일로 815, 1층",서초구,37.4719823,127.0374623
279,279,스타벅스,반포역  ,"서울 중랑구 동일로 815, 1층",서초구,37.4651107,127.0362895
280,280,스타벅스,남부터미널  ,"서울 중랑구 동일로 815, 1층",서초구,37.483606,127.0342984
281,281,스타벅스,뉴코아강남  ,"서울 중랑구 동일로 815, 1층",서초구,37.4719823,127.0374623
282,282,스타벅스,강남2  ,"서울 중랑구 동일로 815, 1층",서초구,37.4786094,127.0113069
283,283,스타벅스,교대  ,"서울 중랑구 동일로 815, 1층",서초구,37.46593379999999,127.0179442
284,284,스타벅스,하이브랜드  ,"서울 중랑구 동일로 815, 1층",서초구,37.51296,127.011611
285,285,스타벅스,신논현역  ,"서울 중랑구 동일로 815, 1층",서초구,37.4484375,127.0554375
286,286,스타벅스,영동2교  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
287,287,스타벅스,남부터미널2  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
288,288,스타벅스,서래마을입구  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
289,289,스타벅스,몬테소리  ,"서울 중랑구 동일로 815, 1층",서초구,37.6085948,127.0220461
290,290,스타벅스,서초역  ,"서울 중랑구 동일로 815, 1층",서초구,37.5977955,127.0182829
291,291,스타벅스,교대법원  ,"서울 중랑구 동일로 815, 1층",서초구,37.5996114,127.0134558
292,292,스타벅스,강남GT타워  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
293,293,스타벅스,서초동  ,"서울 중랑구 동일로 815, 1층",서초구,37.6068163,127.0423832
294,294,스타벅스,서울교대  ,"서울 중랑구 동일로 815, 1층",서초구,37.5867232,127.0117083
295,295,스타벅스,강남에비뉴  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
296,296,스타벅스,반포자이  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
297,297,스타벅스,강남역우송빌딩  ,"서울 중랑구 동일로 815, 1층",서초구,37.6087633,127.0614552
298,298,스타벅스,서이초교사거리  ,"서울 중랑구 동일로 815, 1층",서초구,37.593909,127.015845
299,299,스타벅스,서울웨이브아트센터  ,"서울 중랑구 동일로 815, 1층",서초구,Nan,Nan
300,300,스타벅스,길음역  ,"서울 중랑구 동일로 815, 1층",성북구,37.5889656,127.02202
301,301,스타벅스,미아이마트  ,"서울 중랑구 동일로 815, 1층",성북구,37.6107208,127.0351251
302,302,스타벅스,종암DT  ,"서울 중랑구 동일로 815, 1층",성북구,37.6046451,127.0393912
303,303,스타벅스,미아  ,"서울 중랑구 동일로 815, 1층",성북구,37.6092663,127.0524388
304,304,스타벅스,성신여대정문  ,"서울 중랑구 동일로 815, 1층",성북구,37.61518720000001,127.0498879
305,305,스타벅스,종암  ,"서울 중랑구 동일로 815, 1층",성북구,37.61518720000001,127.0498879
306,306,스타벅스,삼선교  ,"서울 중랑구 동일로 815, 1층",성북구,37.61932410000001,127.0456896
307,307,스타벅스,월곡역  ,"서울 중랑구 동일로 815, 1층",성북구,37.61518720000001,127.0498879
308,308,스타벅스,고대  ,"서울 중랑구 동일로 815, 1층",성북구,37.615604,126.9976191
309,309,스타벅스,현대미아  ,"서울 중랑구 동일로 815, 1층",성북구,37.5971752,127.0338975
310,310,스타벅스,성신여대  ,"서울 중랑구 동일로 815, 1층",성북구,37.6046451,127.0393912
311,311,스타벅스,안암역  ,"서울 중랑구 동일로 815, 1층",성북구,37.58284829999999,127.0105811
312,312,스타벅스,한성대입구역  ,"서울 중랑구 동일로 815, 1층",성북구,Nan,Nan
313,313,스타벅스,고대안암병원  ,"서울 중랑구 동일로 815, 1층",성북구,Nan,Nan
314,314,스타벅스,장위뉴타운  ,"서울 중랑구 동일로 815, 1층",성북구,Nan,Nan
315,315,스타벅스,송파나루역DT  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
316,316,스타벅스,송파헬리오시티  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
317,317,스타벅스,잠실시그마타워  ,"서울 중랑구 동일로 815, 1층",송파구,37.4897279,127.1449912
318,318,스타벅스,문정법원로R  ,"서울 중랑구 동일로 815, 1층",송파구,37.4861088,127.1154062
319,319,스타벅스,송파개롱역  ,"서울 중랑구 동일로 815, 1층",송파구,37.4801136,127.1266705
320,320,스타벅스,문정하비오  ,"서울 중랑구 동일로 815, 1층",송파구,37.4855846,127.1225635
321,321,스타벅스,문정역  ,"서울 중랑구 동일로 815, 1층",송파구,37.4855049,127.1195171
322,322,스타벅스,잠실대교남단R  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
323,323,스타벅스,송파위례  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
324,324,스타벅스,송파방이DT  ,"서울 중랑구 동일로 815, 1층",송파구,37.5130915,127.1205626
325,325,스타벅스,올림픽평화의문  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
326,326,스타벅스,송파아이파크  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
327,327,스타벅스,송파사거리  ,"서울 중랑구 동일로 815, 1층",송파구,37.5208849,126.9698508
328,328,스타벅스,석촌서호  ,"서울 중랑구 동일로 815, 1층",송파구,37.5056483,127.1045
329,329,스타벅스,문정로데오  ,"서울 중랑구 동일로 815, 1층",송파구,37.5034635,127.1082718
330,330,스타벅스,올림픽훼미리  ,"서울 중랑구 동일로 815, 1층",송파구,37.5054335,127.1069587
331,331,스타벅스,올림픽공원남문  ,"서울 중랑구 동일로 815, 1층",송파구,37.4855846,127.1225635
332,332,스타벅스,방이역  ,"서울 중랑구 동일로 815, 1층",송파구,37.4885861,127.1153362
333,333,스타벅스,석촌호수  ,"서울 중랑구 동일로 815, 1층",송파구,37.4800023,127.144229
334,334,스타벅스,잠실푸르지오월드  ,"서울 중랑구 동일로 815, 1층",송파구,37.4835109,127.1299596
335,335,스타벅스,잠실새내역  ,"서울 중랑구 동일로 815, 1층",송파구,37.5332133,127.113992
336,336,스타벅스,잠실역  ,"서울 중랑구 동일로 815, 1층",송파구,37.4813436,127.1222378
337,337,스타벅스,갤러리아팰리스  ,"서울 중랑구 동일로 815, 1층",송파구,37.5056205,127.1152992
338,338,스타벅스,아시아선수촌  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
339,339,스타벅스,올림픽아파트  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
340,340,스타벅스,가락본동  ,"서울 중랑구 동일로 815, 1층",송파구,37.5206868,127.1214941
341,341,스타벅스,석촌역  ,"서울 중랑구 동일로 815, 1층",송파구,37.51593200000001,127.1320277
342,342,스타벅스,가락시장역  ,"서울 중랑구 동일로 815, 1층",송파구,37.4764108,127.1420412
343,343,스타벅스,가든파이브  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
344,344,스타벅스,잠실본동  ,"서울 중랑구 동일로 815, 1층",송파구,37.5067945,127.0830482
345,345,스타벅스,송파NC  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
346,346,스타벅스,송파거여역  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
347,347,스타벅스,몽촌토성역  ,"서울 중랑구 동일로 815, 1층",송파구,37.5225885,126.8637585
348,348,스타벅스,송파KT  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
349,349,스타벅스,문정법조타운 한양타워  ,"서울 중랑구 동일로 815, 1층",송파구,Nan,Nan
350,350,스타벅스,송파마천사거리DT  ,"서울 중랑구 동일로 815, 1층",송파구,37.5278991,126.8644008
351,351,스타벅스,목동파리공원  ,"서울 중랑구 동일로 815, 1층",양천구,37.5360367,126.8745334
352,352,스타벅스,등촌역  ,"서울 중랑구 동일로 815, 1층",양천구,37.5360367,126.8745334
353,353,스타벅스,목동행복한  ,"서울 중랑구 동일로 815, 1층",양천구,37.5360367,126.8745334
354,354,스타벅스,신정DT  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
355,355,스타벅스,목동역  ,"서울 중랑구 동일로 815, 1층",양천구,37.5360367,126.8745334
356,356,스타벅스,목동오목로  ,"서울 중랑구 동일로 815, 1층",양천구,37.5360367,126.8745334
357,357,스타벅스,목동8단지  ,"서울 중랑구 동일로 815, 1층",양천구,37.5360367,126.8745334
358,358,스타벅스,오목교역  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
359,359,스타벅스,신월IC DT  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
360,360,스타벅스,목동7단지  ,"서울 중랑구 동일로 815, 1층",양천구,37.535108,126.8281644
361,361,스타벅스,목동5단지  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
362,362,스타벅스,목동  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
363,363,스타벅스,현대목동  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
364,364,스타벅스,목동파라곤  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
365,365,스타벅스,목동SBS  ,"서울 중랑구 동일로 815, 1층",양천구,37.5247402,126.8553909
366,366,스타벅스,목동트라팰리스  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
367,367,스타벅스,목동10단지  ,"서울 중랑구 동일로 815, 1층",양천구,37.5279651,126.9160136
368,368,스타벅스,신월동DT  ,"서울 중랑구 동일로 815, 1층",양천구,Nan,Nan
369,369,스타벅스,타임스퀘어R  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5244551,126.8915347
370,370,스타벅스,샛강역  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5257108,126.9096108
371,371,스타벅스,영등포역  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
372,372,스타벅스,당산대로  ,"서울 중랑구 동일로 815, 1층",영등포구,37.532938,126.9043654
373,373,스타벅스,여의도IFC몰(L1)R  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
374,374,스타벅스,여의도KBS R  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
375,375,스타벅스,여의도화재보험  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
376,376,스타벅스,국회대로  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
377,377,스타벅스,영등포KT  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
378,378,스타벅스,여의도공원R  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
379,379,스타벅스,국회의사당역  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
380,380,스타벅스,선유도역  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
381,381,스타벅스,여의도역R  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
382,382,스타벅스,선유동이레빌딩  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5118899,126.9215281
383,383,스타벅스,동여의도  ,"서울 중랑구 동일로 815, 1층",영등포구,37.496429,126.9086066
384,384,스타벅스,여의도ABL타워  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5029408,126.9042156
385,385,스타벅스,영등포신길  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5142068,126.9193378
386,386,스타벅스,문래역  ,"서울 중랑구 동일로 815, 1층",영등포구,37.505486,126.9130735
387,387,스타벅스,당산  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
388,388,스타벅스,여의도한양증권  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5243251,126.8837313
389,389,스타벅스,여의도일신  ,"서울 중랑구 동일로 815, 1층",영등포구,37.527141,126.93281
390,390,스타벅스,신세계타임스퀘어B2  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5219749,126.9300353
391,391,스타벅스,하이테크시티  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5214005,126.9250315
392,392,스타벅스,여의도  ,"서울 중랑구 동일로 815, 1층",영등포구,37.526441,126.9041253
393,393,스타벅스,롯데캐슬여의도  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5223245,126.9101692
394,394,스타벅스,문래동  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5089587,126.9202027
395,395,스타벅스,신세계타임스퀘어1F  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5133944,126.9087206
396,396,스타벅스,여의도호성  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
397,397,스타벅스,타임스퀘어B2  ,"서울 중랑구 동일로 815, 1층",영등포구,37.523923,126.9059749
398,398,스타벅스,영등포본동  ,"서울 중랑구 동일로 815, 1층",영등포구,37.51466569999999,126.8984728
399,399,스타벅스,타임스퀘어2F  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5223245,126.9101692
400,400,스타벅스,여의도의사당  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5223245,126.9101692
401,401,스타벅스,여의도IFC(1F)  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5223245,126.9101692
402,402,스타벅스,여의도신한투자증권타워  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5181504,126.8958956
403,403,스타벅스,선유도역 1번출구  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
404,404,스타벅스,영등포시장역  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
405,405,스타벅스,영등포구청역  ,"서울 중랑구 동일로 815, 1층",영등포구,37.621541,126.913578
406,406,스타벅스,서울양평역  ,"서울 중랑구 동일로 815, 1층",영등포구,Nan,Nan
407,407,스타벅스,영등포시장교차로  ,"서울 중랑구 동일로 815, 1층",영등포구,37.6380439,126.9190165
408,408,스타벅스,더현대서울(B2)R  ,"서울 중랑구 동일로 815, 1층",영등포구,37.6046138,126.9323836
409,409,스타벅스,당산역사거리  ,"서울 중랑구 동일로 815, 1층",영등포구,37.6015018,126.9262792
410,410,스타벅스,신풍역  ,"서울 중랑구 동일로 815, 1층",영등포구,37.5952863,126.91888
411,411,스타벅스,불광역  ,"서울 중랑구 동일로 815, 1층",은평구,37.601057,126.922093
412,412,스타벅스,구파발사거리  ,"서울 중랑구 동일로 815, 1층",은평구,37.6191594,126.9355669
413,413,스타벅스,연신내역사거리  ,"서울 중랑구 동일로 815, 1층",은평구,37.6178609,126.9238345
414,414,스타벅스,연신내  ,"서울 중랑구 동일로 815, 1층",은평구,37.59203050000001,126.913614
415,415,스타벅스,구파발역  ,"서울 중랑구 동일로 815, 1층",은평구,Nan,Nan
416,416,스타벅스,은평구청입구  ,"서울 중랑구 동일로 815, 1층",은평구,Nan,Nan
417,417,스타벅스,은평이마트  ,"서울 중랑구 동일로 815, 1층",은평구,37.6045773,126.9146251
418,418,스타벅스,구산역  ,"서울 중랑구 동일로 815, 1층",은평구,37.6084175,126.9200573
419,419,스타벅스,수색  ,"서울 중랑구 동일로 815, 1층",은평구,37.6045773,126.9146251
420,420,스타벅스,새절역  ,"서울 중랑구 동일로 815, 1층",은평구,37.6081391,126.9323304
421,421,스타벅스,더북한산  ,"서울 중랑구 동일로 815, 1층",은평구,37.618812,126.920842
422,422,스타벅스,녹번역  ,"서울 중랑구 동일로 815, 1층",은평구,37.6211624,126.9202577
423,423,스타벅스,진관DT  ,"서울 중랑구 동일로 815, 1층",은평구,37.6010575,126.9296677
424,424,스타벅스,연합뉴스  ,"서울 중랑구 동일로 815, 1층",종로구,37.6003946,126.9202149
425,425,스타벅스,혜화역  ,"서울 중랑구 동일로 815, 1층",종로구,37.6009085,126.9330857
426,426,스타벅스,경희궁로  ,"서울 중랑구 동일로 815, 1층",종로구,37.5896698,126.9173637
427,427,스타벅스,강북삼성병원  ,"서울 중랑구 동일로 815, 1층",종로구,37.5994302,126.9304964
428,428,스타벅스,종로평창동  ,"서울 중랑구 동일로 815, 1층",종로구,Nan,Nan
429,429,스타벅스,광화문우체국  ,"서울 중랑구 동일로 815, 1층",종로구,37.5712378,126.9681688
430,430,스타벅스,종로R  ,"서울 중랑구 동일로 815, 1층",종로구,37.5709413,126.977787
431,431,스타벅스,독립문역  ,"서울 중랑구 동일로 815, 1층",종로구,37.8792639,127.7241321
432,432,스타벅스,정부서울청사R  ,"서울 중랑구 동일로 815, 1층",종로구,37.5782763,127.0016013
433,433,스타벅스,동묘앞역  ,"서울 중랑구 동일로 815, 1층",종로구,Nan,Nan
434,434,스타벅스,종로구청  ,"서울 중랑구 동일로 815, 1층",종로구,37.5819561,127.054846
435,435,스타벅스,북촌로  ,"서울 중랑구 동일로 815, 1층",종로구,Nan,Nan
436,436,스타벅스,종로수송  ,"서울 중랑구 동일로 815, 1층",종로구,37.5788204,127.0029303
437,437,스타벅스,새문안로  ,"서울 중랑구 동일로 815, 1층",종로구,37.5777646,126.967502
438,438,스타벅스,안국  ,"서울 중랑구 동일로 815, 1층",종로구,37.5793517,126.9826905
439,439,스타벅스,삼청동  ,"서울 중랑구 동일로 815, 1층",종로구,37.5687424,126.9867265
440,440,스타벅스,광화문D타워  ,"서울 중랑구 동일로 815, 1층",종로구,37.602638,126.955252
441,441,스타벅스,적선  ,"서울 중랑구 동일로 815, 1층",종로구,37.588227,126.993606
442,442,스타벅스,인사  ,"서울 중랑구 동일로 815, 1층",종로구,37.5755779,127.0189448
443,443,스타벅스,광화문  ,"서울 중랑구 동일로 815, 1층",종로구,Nan,Nan
444,444,스타벅스,성대입구  ,"서울 중랑구 동일로 815, 1층",종로구,37.5705376,126.9901047
445,445,스타벅스,스페이스본  ,"서울 중랑구 동일로 815, 1층",종로구,Nan,Nan
446,446,스타벅스,주얼리시티  ,"서울 중랑구 동일로 815, 1층",종로구,37.5740221,127.0018054
447,447,스타벅스,종각  ,"서울 중랑구 동일로 815, 1층",종로구,37.5705613,127.002241
448,448,스타벅스,동숭로아트  ,"서울 중랑구 동일로 815, 1층",종로구,37.5949159,126.977339
449,449,스타벅스,종로관철  ,"서울 중랑구 동일로 815, 1층",종로구,37.57289,126.9872414
450,450,스타벅스,경복궁역  ,"서울 중랑구 동일로 815, 1층",종로구,37.57079,126.98356
451,451,스타벅스,이마빌딩  ,"서울 중랑구 동일로 815, 1층",종로구,37.5760948,126.9902983
452,452,스타벅스,마로니에공원  ,"서울 중랑구 동일로 815, 1층",종로구,37.5756904,127.0158154
453,453,스타벅스,종로3가  ,"서울 중랑구 동일로 815, 1층",종로구,37.5705979,126.9906892
454,454,스타벅스,대학로  ,"서울 중랑구 동일로 815, 1층",종로구,37.5860305,127.0005638
455,455,스타벅스,경복궁사거리  ,"서울 중랑구 동일로 815, 1층",종로구,37.5573333,127.1724302
456,456,스타벅스,종로관수  ,"서울 중랑구 동일로 815, 1층",종로구,37.5504483,127.1470117
457,457,스타벅스,광화문교보문고  ,"서울 중랑구 동일로 815, 1층",종로구,37.5250705,127.1341777
458,458,스타벅스,정동  ,"서울 중랑구 동일로 815, 1층",종로구,37.5411617,127.1474294
459,459,스타벅스,종로플레이스  ,"서울 중랑구 동일로 815, 1층",종로구,37.5504483,127.1470117
460,460,스타벅스,강북삼성병원1층  ,"서울 중랑구 동일로 815, 1층",종로구,Nan,Nan
461,461,스타벅스,동숭길입구  ,"서울 중랑구 동일로 815, 1층",종로구,37.5725346,127.1758293
462,462,스타벅스,서울대치과병원  ,"서울 중랑구 동일로 815, 1층",종로구,37.55777399999999,127.1639117
463,463,스타벅스,서대문역  ,"서울 중랑구 동일로 815, 1층",종로구,Nan,Nan
464,464,스타벅스,숭례문북창  ,"서울 중랑구 동일로 815, 1층",중구,37.5339306,127.1385659
465,465,스타벅스,을지로4가역  ,"서울 중랑구 동일로 815, 1층",중구,37.5396157,127.1459293
466,466,스타벅스,동대문두타  ,"서울 중랑구 동일로 815, 1층",중구,37.5376246,127.1402323
467,467,스타벅스,대한상공회의소R  ,"서울 중랑구 동일로 815, 1층",중구,37.5282539,127.1447139
468,468,스타벅스,국립중앙의료원  ,"서울 중랑구 동일로 815, 1층",중구,37.55131,127.144014
469,469,스타벅스,동국대  ,"서울 중랑구 동일로 815, 1층",중구,37.552608,127.1424902
470,470,스타벅스,신세계본점5F  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
471,471,스타벅스,을지로내외빌딩R  ,"서울 중랑구 동일로 815, 1층",중구,35.2665934,128.2337839
472,472,스타벅스,대우재단빌딩  ,"서울 중랑구 동일로 815, 1층",중구,37.5578058,127.1310675
473,473,스타벅스,동대문공원  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
474,474,스타벅스,을지로국제빌딩  ,"서울 중랑구 동일로 815, 1층",중구,37.5443765,127.1276202
475,475,스타벅스,동대입구역  ,"서울 중랑구 동일로 815, 1층",중구,37.5443765,127.1276202
476,476,스타벅스,신당역사거리  ,"서울 중랑구 동일로 815, 1층",중구,37.5443765,127.1276202
477,477,스타벅스,연세세브란스  ,"서울 중랑구 동일로 815, 1층",중구,37.5467973,127.1346829
478,478,스타벅스,회현역  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
479,479,스타벅스,을지로경기빌딩  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
480,480,스타벅스,을지로2가  ,"서울 중랑구 동일로 815, 1층",중구,37.494698,126.858504
481,481,스타벅스,신세계본점6F  ,"서울 중랑구 동일로 815, 1층",중구,37.5062959,126.8581456
482,482,스타벅스,서울중앙우체국  ,"서울 중랑구 동일로 815, 1층",중구,37.498182,126.8670082
483,483,스타벅스,한국프레스센터  ,"서울 중랑구 동일로 815, 1층",중구,37.4999337,126.8828521
484,484,스타벅스,명동중앙로  ,"서울 중랑구 동일로 815, 1층",중구,37.4944134,126.8563336
485,485,스타벅스,약수역  ,"서울 중랑구 동일로 815, 1층",중구,37.4944134,126.8563336
486,486,스타벅스,중구저동  ,"서울 중랑구 동일로 815, 1층",중구,37.4939032,126.8876471
487,487,스타벅스,명동길  ,"서울 중랑구 동일로 815, 1층",중구,37.5004389,126.8285296
488,488,스타벅스,서소문로  ,"서울 중랑구 동일로 815, 1층",중구,37.5061515,126.8766478
489,489,스타벅스,신당역  ,"서울 중랑구 동일로 815, 1층",중구,37.4944134,126.8563336
490,490,스타벅스,명동메트로  ,"서울 중랑구 동일로 815, 1층",중구,37.5029356,126.8807663
491,491,스타벅스,숭례문  ,"서울 중랑구 동일로 815, 1층",중구,37.484317,126.897924
492,492,스타벅스,순화동더샵  ,"서울 중랑구 동일로 815, 1층",중구,37.4944134,126.8563336
493,493,스타벅스,대한극장  ,"서울 중랑구 동일로 815, 1층",중구,37.5031784,126.8820367
494,494,스타벅스,환구단  ,"서울 중랑구 동일로 815, 1층",중구,37.496261,126.86959
495,495,스타벅스,무교동  ,"서울 중랑구 동일로 815, 1층",중구,37.486087,126.887272
496,496,스타벅스,문화일보  ,"서울 중랑구 동일로 815, 1층",중구,37.5047005,127.0275166
497,497,스타벅스,태평로  ,"서울 중랑구 동일로 815, 1층",중구,37.4876806,126.8243201
498,498,스타벅스,퍼시픽타워  ,"서울 중랑구 동일로 815, 1층",중구,37.509516,126.8820471
499,499,스타벅스,남산단암  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
500,500,스타벅스,황학캐슬  ,"서울 중랑구 동일로 815, 1층",중구,37.4926091,126.8437777
501,501,스타벅스,을지로삼화타워  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
502,502,스타벅스,소공로  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
503,503,스타벅스,을지로한국빌딩  ,"서울 중랑구 동일로 815, 1층",중구,37.2429616,127.0800525
504,504,스타벅스,시청  ,"서울 중랑구 동일로 815, 1층",중구,37.57286879999999,127.057406
505,505,스타벅스,명동역  ,"서울 중랑구 동일로 815, 1층",중구,37.5669827,127.0618884
506,506,스타벅스,명동입구  ,"서울 중랑구 동일로 815, 1층",중구,37.5819561,127.054846
507,507,스타벅스,충무로  ,"서울 중랑구 동일로 815, 1층",중구,37.5735046,127.0309651
508,508,스타벅스,이마트타워  ,"서울 중랑구 동일로 815, 1층",중구,37.5814261,127.0706893
509,509,스타벅스,무교로  ,"서울 중랑구 동일로 815, 1층",중구,37.5838657,127.0587771
510,510,스타벅스,청계크리스탈스퀘어  ,"서울 중랑구 동일로 815, 1층",중구,37.5760345,127.0228815
511,511,스타벅스,숭례문SG타워  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
512,512,스타벅스,세종대로  ,"서울 중랑구 동일로 815, 1층",중구,37.577701,127.0304641
513,513,스타벅스,동대문디자인플라자  ,"서울 중랑구 동일로 815, 1층",중구,37.5757257,127.034286
514,514,스타벅스,레스케이프호텔R  ,"서울 중랑구 동일로 815, 1층",중구,Nan,Nan
515,515,스타벅스,별다방  ,"서울 중랑구 동일로 815, 1층",중구,37.572295,127.0748317
516,516,스타벅스,포포인츠명동  ,"서울 중랑구 동일로 815, 1층",중구,37.570207,127.0700249
517,517,스타벅스,명동남산  ,"서울 중랑구 동일로 815, 1층",중구,34.2658138,108.9540936
518,518,스타벅스,명일역  ,"서울 중랑구 동일로 815, 1층",강동구,37.5661527,127.0680753
519,519,스타벅스,강동구청DT  ,"서울 중랑구 동일로 815, 1층",강동구,37.5644532,127.061517
520,520,스타벅스,강동암사DT  ,"서울 중랑구 동일로 815, 1층",강동구,36.6215481,127.5078891
521,521,스타벅스,굽은다리역  ,"서울 중랑구 동일로 815, 1층",강동구,Nan,Nan
522,522,스타벅스,강동역  ,"서울 중랑구 동일로 815, 1층",강동구,37.580676,127.0476654
523,523,스타벅스,둔촌동  ,"서울 중랑구 동일로 815, 1층",강동구,37.5727301,127.0662663
524,524,스타벅스,천호로데오  ,"서울 중랑구 동일로 815, 1층",강동구,37.58975600000001,127.057977
525,525,스타벅스,천호이마트  ,"서울 중랑구 동일로 815, 1층",강동구,37.5556203,127.0247986
526,526,스타벅스,길동역  ,"서울 중랑구 동일로 815, 1층",강동구,37.5696452,127.0552808
527,527,스타벅스,상일동  ,"서울 중랑구 동일로 815, 1층",강동구,37.547206,127.047405
528,528,스타벅스,천호역  ,"서울 중랑구 동일로 815, 1층",강동구,37.5669747,127.040228
529,529,스타벅스,명일이마트  ,"서울 중랑구 동일로 815, 1층",강동구,Nan,Nan
530,530,스타벅스,상일동역  ,"서울 중랑구 동일로 815, 1층",강동구,37.5645,127.028872
531,531,스타벅스,천호사거리  ,"서울 중랑구 동일로 815, 1층",강동구,37.5650083,127.0367972
532,532,스타벅스,강일역  ,"서울 중랑구 동일로 815, 1층",강동구,37.3370808,127.9639915
533,533,스타벅스,올림픽공원북2문  ,"서울 중랑구 동일로 815, 1층",강동구,37.5447256,127.0621362
